CustomerID,Gender,Age,Annual Income,Spending Score
2638,Female,62,34,76
2282,Female,60,81,58
2600,Female,50,95,65
2742,Male,21,50,1
2526,Female,38,99,9
2753,Female,55,72,8
2349,Male,25,52,4
2921,Female,62,29,75
2858,Male,66,108,79
2852,Female,33,20,8
2307,Female,22,103,47
2006,Male,24,16,53
2526,Male,24,144,85
2349,Male,53,109,14
2221,Male,40,114,96
2496,Male,66,101,24
2118,Male,70,39,14
2350,Female,67,130,88
2543,Female,48,79,11
2453,Female,38,135,63
2928,Female,36,84,74
2403,Male,40,140,35
2470,Male,51,99,34
2609,Female,34,19,45
2404,Female,59,44,22
2841,Male,67,118,30
2504,Female,33,99,25
2019,Female,21,99,64
2780,Female,57,104,91
2002,Male,51,145,7
2655,Female,43,53,55
2123,Female,58,59,80
2884,Male,37,84,75
2691,Female,63,99,35
2290,Female,31,132,63
2459,Male,48,146,27
2993,Female,66,67,72
2932,Male,35,118,12
2610,Male,41,25,19
2300,Male,50,125,4
2994,Female,24,114,87
2980,Female,70,16,16
2360,Male,66,85,37
2440,Male,32,69,36
2805,Female,42,82,24
2411,Male,23,59,55
2383,Male,69,61,29
2901,Female,24,79,79
2126,Female,20,106,12
2072,Female,67,87,76
2321,Male,26,136,7
2254,Male,56,90,28
2440,Female,18,28,15
2473,Female,36,32,18
2951,Female,19,97,93
2032,Male,57,136,85
2538,Female,31,22,51
2922,Male,54,72,21
2118,Female,20,125,33
2843,Female,35,145,69
2400,Female,70,96,13
2722,Male,40,54,82
2580,Male,42,94,58
2089,Male,56,69,98
2825,Male,44,88,21
2488,Male,64,147,56
2350,Male,28,83,83
2010,Male,40,88,82
2572,Male,41,79,26
2382,Female,31,149,79
2905,Female,63,77,10
2132,Female,66,127,30
2212,Male,22,103,27
2436,Female,24,18,93
2781,Female,60,143,42
2170,Female,20,34,75
2069,Female,20,88,89
2062,Female,67,78,45
2674,Female,55,123,1
2753,Female,60,53,77
2367,Female,24,84,5
2960,Male,66,118,90
2248,Female,41,51,27
2371,Female,42,69,12
2597,Female,70,143,55
2675,Male,62,37,51
2920,Male,23,102,13
2612,Female,58,123,81
2090,Male,31,49,14
2641,Male,40,25,5
2492,Male,64,45,6
2251,Male,22,109,61
2929,Female,53,70,21
2431,Female,66,60,26
2281,Female,50,80,34
2995,Male,25,106,81
2055,Female,56,63,23
2686,Male,20,107,92
2543,Female,67,109,93
2116,Male,31,80,53
2815,Female,55,143,21
2161,Male,26,49,28
2640,Female,42,32,78
2725,Male,39,99,67
2115,Female,62,127,95
2213,Male,52,19,23
2672,Female,21,131,68
2109,Male,53,41,13
2619,Female,67,64,76
2342,Male,45,127,25
2298,Female,51,86,20
2864,Female,40,144,59
2151,Male,55,139,53
2646,Male,58,67,54
2286,Female,64,55,37
2759,Male,32,60,92
2927,Male,64,116,79
2207,Female,27,33,98
2007,Female,41,148,59
2869,Male,65,99,50
2130,Female,22,64,25
2478,Male,55,141,96
2671,Female,68,28,55
2928,Female,63,37,39
2768,Female,44,54,67
2702,Female,52,83,77
2694,Female,54,121,34
2085,Male,64,72,33
2807,Female,48,133,30
2674,Female,32,143,5
2305,Female,62,122,69
2563,Male,60,73,26
2558,Male,47,126,21
2176,Female,58,115,54
2183,Male,56,95,45
2884,Male,64,19,25
2732,Female,55,54,34
2623,Male,44,105,49
2690,Female,20,76,41
2744,Female,63,149,96
2556,Female,32,138,29
2653,Female,43,114,61
2283,Male,22,144,38
2751,Male,45,78,46
2387,Male,51,94,88
2819,Male,66,41,78
2897,Male,45,55,71
2312,Male,50,15,89
2563,Male,51,108,20
2535,Male,68,129,46
2134,Male,61,44,14
2375,Female,60,49,29
2448,Female,43,46,56
2023,Female,31,72,15
2985,Female,69,77,19
2071,Female,66,135,21
2915,Male,37,57,50
2008,Female,58,65,52
2952,Female,27,106,11
2874,Male,45,132,86
2332,Male,47,115,88
2552,Male,65,48,16
2543,Male,40,103,35
2470,Male,57,24,65
2572,Male,37,134,50
2026,Female,29,142,83
2277,Female,54,31,58
2076,Male,62,21,4
2380,Male,56,132,90
2809,Male,18,81,49
2148,Male,56,24,54
2150,Female,32,50,30
2486,Male,70,92,85
2480,Female,63,64,46
2442,Male,43,68,20
2669,Male,59,91,95
2091,Male,21,150,78
2741,Female,29,21,14
2438,Female,38,104,92
2808,Female,62,85,70
2132,Male,33,44,12
2186,Male,20,135,67
2129,Female,56,113,88
2218,Female,48,53,5
2302,Female,32,131,28
2277,Female,38,117,94
2978,Female,63,105,91
2094,Female,22,126,57
2502,Female,50,65,81
2878,Male,41,142,59
2064,Female,18,108,31
2237,Male,18,136,40
2880,Male,39,106,84
2475,Female,49,150,41
2790,Male,43,21,37
2873,Female,59,149,26
2750,Male,50,86,96
2778,Female,57,49,51
2661,Male,69,97,87
2946,Male,31,16,90
2749,Male,62,128,90
2917,Male,66,136,73
2723,Male,29,107,25
2737,Female,38,70,76
2554,Male,34,80,73
2826,Male,39,121,23
2530,Male,44,19,51
2877,Male,59,38,70
2270,Female,38,111,5
2112,Male,64,80,35
2997,Male,53,106,19
2368,Male,64,138,17
2002,Male,63,135,43
2773,Female,51,123,53
2944,Male,48,133,4
2266,Male,45,64,8
2186,Female,56,20,38
2839,Male,47,25,34
2204,Male,26,138,12
2392,Male,22,17,73
2605,Female,66,109,48
2767,Female,63,72,79
2636,Male,20,88,38
2109,Female,31,124,87
2196,Male,63,143,77
2596,Female,40,43,65
2725,Male,63,138,84
2912,Male,20,103,96
2632,Female,44,39,89
2891,Female,23,34,44
2284,Female,44,136,28
2092,Female,30,112,31
2699,Female,55,150,87
2351,Female,28,29,24
2271,Male,30,142,71
2582,Female,66,142,39
2200,Male,64,148,82
2505,Male,39,54,72
2242,Female,62,114,74
2582,Female,36,25,41
2518,Female,27,58,5
2444,Female,18,121,26
2026,Female,35,65,63
2503,Female,51,128,88
2143,Male,44,51,94
2383,Female,30,133,44
2601,Female,44,71,13
2087,Male,51,48,15
2214,Male,61,32,13
2264,Female,33,66,94
2253,Female,39,122,48
2278,Female,38,41,86
2062,Male,40,71,67
2699,Male,22,144,38
2630,Male,68,39,88
2729,Male,69,67,14
2905,Female,53,50,69
2503,Male,63,22,73
2086,Male,48,125,73
2141,Female,62,49,16
2379,Male,29,80,89
2458,Male,30,122,45
2089,Female,40,117,85
2441,Male,58,45,70
3000,Male,47,53,79
2957,Male,63,125,96
2021,Male,51,104,22
2223,Female,24,83,43
2539,Male,53,101,70
2698,Male,23,89,68
2015,Female,57,105,80
2723,Male,42,71,49
2015,Male,61,50,6
2407,Male,35,91,67
2253,Male,58,117,88
2977,Male,40,91,63
2433,Male,52,100,69
2917,Female,35,145,32
2385,Female,45,137,45
2036,Female,44,74,10
2042,Female,21,19,91
2770,Female,35,127,12
2759,Male,25,20,95
2925,Male,23,78,97
2395,Male,58,127,92
2434,Female,50,104,24
2107,Female,51,89,13
2498,Male,29,57,12
2878,Male,21,82,80
2937,Male,51,43,37
2410,Male,57,56,32
2719,Female,44,17,77
2418,Female,54,75,41
2891,Male,49,16,15
2740,Female,55,83,92
2047,Male,26,146,46
2438,Male,26,91,76
2750,Male,41,97,91
2260,Male,59,118,42
2804,Male,54,68,36
2962,Male,53,80,99
2461,Female,31,62,11
2673,Female,55,44,57
2127,Male,27,96,51
2495,Male,70,15,58
2470,Female,61,113,35
2754,Male,44,23,91
2318,Male,36,21,81
2223,Male,67,16,19
2068,Male,40,39,5
2508,Male,23,81,58
2779,Female,34,83,87
2193,Female,61,24,97
2134,Male,69,62,38
2896,Male,32,19,59
2403,Male,61,100,19
2943,Female,69,39,93
2545,Male,26,84,2
2325,Female,62,25,57
2005,Female,27,81,89
2775,Male,54,55,38
2858,Female,20,51,84
2808,Male,21,124,23
2747,Female,27,93,1
2082,Female,20,142,94
2053,Male,40,129,96
2693,Female,38,90,77
2249,Male,55,109,72
2232,Female,41,71,55
2772,Male,57,58,71
2218,Male,52,87,94
2715,Male,39,23,16
2564,Female,58,54,39
2747,Female,61,138,70
2541,Female,36,77,87
2398,Male,34,15,13
2472,Female,21,94,54
2300,Female,36,20,48
2835,Male,24,134,39
2763,Male,30,59,33
2277,Male,53,119,50
2870,Male,20,21,42
2505,Male,19,133,89
2720,Male,34,29,20
2079,Male,32,16,23
2369,Female,20,27,34
2166,Female,36,104,97
2517,Female,51,121,6
2107,Female,18,129,65
2579,Male,21,84,83
2422,Female,31,38,66
2672,Female,29,70,92
2789,Male,44,115,62
2780,Male,42,144,74
2133,Female,52,48,22
2215,Male,57,112,8
2258,Male,36,132,60
2900,Male,52,94,24
2392,Male,52,44,65
2981,Male,60,34,97
2158,Male,33,132,45
2416,Male,40,48,84
2996,Male,67,65,51
2478,Female,43,66,91
2633,Male,51,39,30
2731,Male,63,54,56
2729,Female,65,43,71
2710,Female,28,127,2
2735,Male,53,30,30
2677,Female,70,85,83
2253,Male,65,140,70
2879,Female,37,47,54
2100,Male,65,33,90
2975,Female,52,26,77
2704,Female,52,38,65
2034,Female,29,104,30
2435,Female,39,30,18
2020,Female,62,141,6
2416,Male,61,68,91
2840,Male,61,62,93
2724,Female,31,98,12
2811,Male,51,141,47
2886,Male,25,123,2
2261,Male,41,129,76
2636,Female,24,114,68
2721,Male,31,134,93
2450,Male,56,30,3
2113,Male,48,90,91
2734,Male,38,73,76
2757,Male,46,100,15
2210,Female,19,142,43
2146,Male,27,132,42
2572,Male,59,15,86
2137,Male,62,67,53
2954,Female,35,144,45
2352,Male,28,148,61
2537,Female,21,68,5
2628,Female,61,82,23
2717,Female,58,115,59
2709,Female,68,69,77
2249,Male,53,62,40
2371,Female,64,60,57
2162,Male,27,33,37
2323,Female,30,71,58
2697,Male,47,131,15
2442,Female,65,107,91
2151,Male,62,40,57
2608,Female,27,75,24
2256,Male,26,132,73
2791,Female,68,150,56
2971,Female,36,114,48
2187,Female,62,71,98
2300,Female,59,131,47
2486,Male,64,94,15
2307,Female,47,132,75
2842,Male,63,126,9
2286,Female,37,55,13
2044,Female,58,18,85
2592,Male,55,118,37
2435,Female,20,56,97
2315,Male,21,77,22
2286,Male,47,126,38
2372,Male,39,52,10
2407,Male,55,130,51
2317,Female,65,99,66
2185,Female,50,57,28
2594,Male,61,29,17
2499,Female,51,94,94
2165,Female,51,109,21
2920,Female,50,20,94
2863,Female,43,150,92
2036,Male,20,33,12
2900,Female,62,110,57
2708,Female,29,20,83
2803,Male,62,107,11
2227,Male,18,63,55
2016,Female,45,20,8
2920,Male,66,127,47
2134,Male,44,109,7
2768,Female,55,15,76
2421,Male,38,65,42
2869,Female,48,109,40
2468,Male,59,48,84
2822,Male,55,142,82
2833,Female,23,150,2
2810,Female,58,112,44
2794,Male,51,97,65
2606,Male,67,48,27
2465,Female,43,54,98
2840,Female,61,39,81
2464,Female,28,138,46
2280,Male,52,106,77
2800,Male,35,37,34
2622,Male,56,37,5
2204,Female,27,25,2
2532,Female,39,20,56
2151,Female,23,54,49
2612,Female,37,85,60
2330,Male,38,79,49
2587,Male,28,101,24
2947,Female,65,92,3
2038,Male,28,57,8
2421,Male,70,35,31
2930,Male,46,111,37
2409,Male,64,134,92
2822,Male,54,53,46
2546,Male,51,130,22
2560,Female,47,145,88
2097,Female,47,98,56
2735,Male,18,80,46
2415,Female,38,94,53
2526,Male,68,85,9
2274,Female,22,105,36
2749,Female,65,51,86
2103,Male,64,106,85
2836,Female,26,124,41
2818,Female,62,131,66
2157,Female,64,139,81
2667,Male,35,64,79
2160,Male,20,139,10
2717,Male,35,147,86
2208,Female,43,111,9
2420,Female,63,65,33
2894,Male,53,80,74
2078,Male,22,20,41
2637,Female,57,120,71
2523,Female,28,51,26
2785,Female,68,103,72
2179,Male,53,77,77
2663,Male,69,122,67
2488,Female,26,43,73
2188,Male,19,124,44
2155,Female,60,63,74
2329,Male,64,15,33
2514,Male,67,32,11
2257,Female,23,148,31
2203,Female,70,72,65
2582,Female,32,113,15
2962,Male,57,114,20
2262,Male,67,75,72
2653,Male,23,47,56
2202,Male,32,108,53
2529,Male,48,135,77
2727,Female,36,52,34
2340,Male,29,84,10
2778,Female,56,150,72
2293,Male,21,90,11
2861,Female,47,86,30
2253,Female,66,19,38
2196,Male,29,78,1
2718,Male,52,111,55
2784,Female,48,52,89
2962,Female,33,19,42
2609,Female,48,53,14
2481,Female,66,73,94
2256,Male,59,48,87
2491,Female,22,133,6
2544,Male,40,69,44
2984,Male,30,36,39
2360,Female,48,109,83
2208,Male,45,41,86
2984,Female,62,101,87
2882,Female,59,130,40
2727,Male,24,102,10
2714,Female,61,37,95
3000,Male,33,43,13
2011,Female,19,132,51
2393,Female,39,110,11
2871,Male,27,133,7
2350,Female,22,124,28
2156,Male,45,36,38
2931,Female,33,103,70
2430,Male,57,77,39
2284,Female,29,140,12
2115,Female,33,85,23
2054,Female,59,83,85
2318,Female,63,48,69
2227,Female,70,57,10
2944,Male,25,46,35
2838,Male,50,38,52
2006,Male,22,144,12
2130,Male,50,121,30
2965,Male,67,100,80
2291,Female,31,80,90
2775,Female,40,69,24
2764,Female,27,74,96
2804,Female,34,129,46
2826,Female,54,38,13
2893,Female,28,89,74
2445,Male,62,117,53
2200,Male,21,41,38
2374,Female,41,124,77
2966,Male,58,57,94
2453,Male,68,88,59
2087,Male,41,35,12
2037,Female,26,65,24
2421,Female,62,26,87
2999,Female,60,82,79
2197,Female,35,143,3
2198,Male,37,17,58
2933,Male,37,35,88
2707,Female,47,39,35
2922,Female,54,118,4
2827,Male,66,79,17
2543,Female,31,115,68
2338,Female,60,79,98
2430,Male,21,53,5
2978,Male,39,20,23
2298,Male,26,68,26
2432,Female,53,33,14
2949,Male,50,15,31
2674,Female,38,117,46
2419,Male,40,82,55
2456,Male,51,41,67
2382,Male,59,61,83
2816,Female,22,78,51
2036,Female,42,37,90
2928,Female,27,89,58
2283,Female,42,74,12
2216,Female,59,119,51
2888,Female,69,134,84
2965,Male,67,94,65
2909,Female,67,145,60
2771,Female,54,147,23
2148,Male,55,49,40
2517,Female,34,110,98
2885,Male,56,91,24
2465,Male,54,17,52
2864,Female,22,79,21
2390,Female,44,119,94
2158,Male,43,87,32
3364,Female,67,147,36
3062,Female,62,141,30
3424,Female,27,21,4
4000,Male,21,52,10
3889,Female,26,116,98
3295,Female,25,39,35
3111,Male,51,33,34
3784,Male,52,133,30
3364,Male,39,65,31
3125,Male,33,77,87
3398,Female,43,50,49
3263,Male,35,145,56
3711,Female,34,59,35
3554,Male,20,64,15
3716,Male,45,61,41
3517,Male,24,18,45
3360,Female,36,141,13
3505,Female,53,21,20
3360,Female,44,96,10
3330,Female,52,93,78
3217,Male,45,34,86
3192,Male,38,23,94
3403,Male,18,146,84
3222,Male,28,119,11
3191,Male,18,106,91
3477,Male,35,110,43
3337,Male,18,98,3
3287,Female,63,86,5
3521,Male,37,79,50
3084,Male,22,20,57
3929,Male,21,84,61
3730,Female,47,149,35
3336,Male,31,20,50
3923,Female,54,88,45
3629,Male,57,136,47
3960,Female,41,82,89
3502,Male,70,33,49
3368,Female,59,83,67
3995,Male,64,136,78
3811,Male,39,22,24
3256,Male,59,118,97
3314,Female,43,124,56
3941,Female,39,46,57
3403,Female,34,31,96
3284,Male,23,90,37
3790,Male,22,25,97
3077,Male,45,148,1
3537,Male,41,102,71
3862,Male,35,73,80
3284,Male,22,123,87
3613,Female,44,33,20
3029,Female,22,129,11
3213,Female,53,34,38
3149,Male,54,65,10
3946,Male,25,69,33
3213,Female,43,146,58
3612,Male,45,94,23
3112,Male,66,22,75
3598,Female,35,47,56
3355,Female,34,42,18
3923,Male,23,89,34
3758,Female,47,104,52
3013,Female,53,105,60
3943,Female,35,108,62
3711,Male,51,110,35
3157,Male,52,147,42
3334,Female,22,112,96
3385,Female,27,78,90
3806,Female,55,40,92
3164,Male,46,37,72
3999,Male,27,143,85
3710,Male,25,115,74
3224,Female,63,68,52
3022,Male,28,118,26
3107,Female,42,39,77
3615,Female,59,94,5
3143,Male,21,93,50
3075,Male,19,95,21
3514,Male,36,137,65
3013,Male,32,123,61
3593,Female,50,87,1
3707,Female,39,106,64
3605,Female,31,70,71
3634,Female,43,47,48
3491,Male,64,36,64
3251,Female,57,68,62
3131,Male,26,17,70
3263,Female,22,15,70
3455,Male,63,56,95
3038,Female,27,62,75
3806,Male,31,35,23
3026,Male,39,102,74
3641,Male,70,52,5
3552,Female,47,110,77
3554,Male,25,23,16
3890,Male,47,56,10
3861,Female,24,53,62
3200,Male,40,141,9
3827,Female,20,127,70
3617,Male,31,127,64
3091,Female,51,113,3
3842,Female,69,28,51
3694,Female,30,106,6
3410,Female,70,92,88
3928,Male,40,39,16
3667,Female,25,44,2
3200,Female,57,128,18
3357,Female,37,115,61
3553,Female,21,47,8
3770,Female,31,124,86
3631,Male,60,113,15
3171,Male,38,114,85
3367,Female,33,136,89
3725,Female,43,139,38
3445,Female,24,52,87
3605,Female,23,94,86
3291,Female,59,99,10
3760,Female,58,74,59
3472,Female,18,142,95
3190,Male,51,144,19
3570,Female,59,123,48
3055,Male,68,59,84
3033,Female,47,127,36
3363,Female,68,49,19
3234,Male,61,79,30
3337,Male,50,72,18
3235,Female,41,26,84
3323,Female,34,107,70
3560,Male,42,32,93
3166,Female,62,17,33
3881,Male,49,134,94
3278,Female,34,50,91
3490,Male,60,93,28
3745,Male,53,48,40
3536,Male,32,58,10
3826,Male,64,116,85
3809,Male,53,116,65
3817,Female,22,16,66
3476,Female,41,84,77
3547,Female,64,52,51
3458,Female,55,63,39
3221,Male,37,120,33
3498,Male,28,17,61
3028,Female,46,44,11
3998,Male,22,41,34
3481,Female,65,74,67
3299,Male,52,83,1
3270,Female,70,42,46
3781,Female,63,111,30
3878,Male,70,131,92
3582,Male,62,113,66
3952,Male,53,145,56
3280,Female,26,90,80
3622,Female,70,138,30
3665,Female,42,141,32
3798,Male,24,125,56
3577,Male,63,64,61
3153,Female,38,17,62
3610,Male,27,93,74
3049,Female,22,137,94
3082,Male,22,136,21
3826,Female,24,104,47
3623,Female,52,99,87
3778,Female,37,134,20
3952,Female,34,58,38
3779,Male,64,107,23
3956,Male,25,113,23
3583,Female,65,103,14
3706,Male,69,105,27
3786,Female,31,130,50
3952,Male,58,133,10
3926,Female,31,96,39
3299,Male,31,116,66
3954,Male,34,24,48
3704,Female,58,119,34
3917,Female,60,139,43
3724,Female,54,93,15
3160,Female,20,105,63
3641,Female,21,107,93
3933,Male,48,79,23
3952,Male,35,75,49
3247,Male,57,113,66
3719,Male,51,42,87
3418,Male,65,41,6
3151,Female,38,85,87
3357,Female,58,86,52
3338,Female,38,108,19
3415,Male,59,113,74
3090,Male,33,143,52
3930,Male,50,66,12
3316,Male,35,149,94
3951,Male,20,30,38
3619,Female,24,120,32
3555,Male,26,30,13
3899,Female,35,27,51
3524,Female,29,109,51
3284,Male,61,137,31
3531,Male,47,113,85
3774,Male,26,34,22
3498,Female,59,69,76
3664,Female,36,60,15
3805,Male,59,33,66
3464,Female,64,22,5
3621,Female,36,114,50
3597,Male,43,38,80
3971,Male,44,119,10
3877,Male,46,118,70
3390,Female,45,24,78
3452,Male,45,131,70
3535,Female,55,15,11
3470,Male,52,101,88
3438,Female,34,147,73
3006,Male,35,41,54
3368,Male,35,21,67
3206,Female,67,30,37
3787,Male,66,56,81
3774,Female,34,86,68
3670,Female,24,33,48
3032,Female,21,29,29
3581,Female,67,111,81
3761,Female,23,69,96
3543,Female,47,95,56
3158,Male,24,123,72
3226,Female,40,85,39
3991,Female,18,71,75
3904,Female,45,32,83
3188,Female,70,146,13
3131,Male,27,77,98
3166,Female,53,113,77
3169,Female,39,110,16
3622,Male,62,44,7
3023,Male,23,115,22
3868,Female,54,139,21
3470,Female,46,94,87
3075,Male,38,65,33
3435,Male,57,100,9
3098,Male,56,72,98
3038,Female,67,79,52
3354,Male,29,92,67
3027,Male,24,120,51
3327,Male,37,97,18
3234,Female,25,108,87
3412,Female,63,94,37
3207,Female,45,57,80
3343,Male,59,107,16
3069,Female,46,19,4
3218,Female,40,118,10
3680,Female,44,136,48
3902,Female,20,123,49
3017,Female,31,54,40
3468,Male,70,116,81
3612,Female,61,123,45
3434,Female,42,30,45
3234,Male,36,107,85
3832,Female,54,110,43
3042,Female,57,27,86
3810,Female,69,45,40
3438,Male,24,54,66
3818,Female,47,52,11
3192,Female,41,141,10
3611,Female,23,119,49
3719,Male,54,91,37
3027,Male,27,18,30
3551,Male,32,24,50
3450,Female,27,45,81
3269,Female,52,82,60
3908,Male,30,145,88
3566,Female,63,142,51
3850,Male,51,127,59
3092,Female,43,21,65
3617,Female,44,81,64
3847,Male,62,79,3
3664,Male,20,23,80
3770,Female,27,104,72
3941,Male,25,108,82
3504,Female,26,16,81
3928,Female,55,67,24
3548,Male,70,106,72
3763,Female,69,29,89
3127,Female,20,72,19
3113,Female,35,130,67
3090,Male,46,84,71
3218,Female,67,85,5
3718,Male,67,49,20
3864,Male,32,60,71
3707,Female,58,116,63
3677,Male,64,56,7
3631,Male,59,113,38
3390,Female,20,41,10
3059,Female,48,16,21
3968,Male,34,135,27
3344,Male,55,32,10
3266,Male,46,99,72
3807,Female,61,134,91
3458,Female,69,123,37
3099,Female,34,19,43
3048,Female,37,107,93
3114,Female,24,124,88
3979,Female,59,111,77
3942,Male,63,20,90
3754,Female,51,27,1
3392,Male,42,35,10
3290,Male,47,118,77
3311,Female,32,99,17
3448,Male,52,131,97
3260,Male,43,126,19
3883,Male,70,147,63
3568,Female,67,39,25
3955,Male,52,72,7
3523,Female,45,146,24
3190,Female,38,55,32
3475,Female,41,113,87
3500,Male,44,90,64
3421,Female,30,16,50
3922,Female,37,47,51
3332,Female,20,37,25
3752,Male,65,58,29
3540,Male,46,23,27
3966,Female,31,146,28
3718,Female,35,36,41
3628,Female,26,110,25
3507,Male,48,133,79
3767,Male,34,70,6
3227,Male,20,135,6
3297,Female,51,37,32
3562,Male,49,62,84
3415,Female,63,122,24
3498,Male,50,101,58
3878,Female,35,60,81
3709,Male,35,117,2
3246,Male,21,65,9
3475,Female,58,137,29
3041,Male,51,146,57
3805,Female,56,72,69
3260,Male,53,59,51
3620,Female,46,46,51
3053,Female,27,133,16
3227,Female,20,149,94
3175,Male,67,82,88
3581,Male,26,79,92
3369,Female,38,20,61
3248,Female,67,18,92
3805,Female,34,57,50
3210,Male,65,83,77
3890,Female,43,148,55
3298,Male,49,131,93
3120,Male,40,67,84
3841,Male,55,122,61
3263,Male,38,74,73
3530,Female,46,120,87
3317,Male,65,104,6
3971,Female,39,58,48
3390,Male,53,147,22
3501,Female,59,31,79
3328,Female,68,114,4
3027,Male,39,48,77
3063,Female,20,130,16
3977,Female,32,81,47
3579,Female,42,54,55
3562,Male,56,56,80
3168,Female,23,125,36
3052,Male,38,82,71
3375,Female,35,90,67
3398,Female,58,41,23
3578,Female,51,94,63
3327,Male,64,74,49
3773,Male,29,55,38
3014,Female,25,49,61
3695,Male,34,66,18
3567,Male,52,132,58
3707,Male,62,78,44
3448,Female,24,69,77
3212,Female,18,122,14
3732,Female,64,57,25
3045,Male,53,56,79
3490,Female,40,31,66
3394,Male,66,125,78
3790,Male,59,110,33
3623,Male,51,30,84
3989,Female,67,24,80
3073,Male,44,113,52
3693,Male,30,144,34
3187,Male,64,16,56
3308,Male,30,150,57
3715,Male,28,126,44
3746,Male,44,125,10
3814,Female,21,28,78
3370,Female,55,60,26
3338,Female,65,22,61
3919,Female,29,26,81
3624,Female,66,19,90
3736,Male,30,38,10
3862,Male,60,83,71
3407,Male,28,84,48
3813,Male,22,134,82
3265,Female,65,88,59
3556,Male,22,20,3
3372,Female,24,82,96
3526,Female,49,129,38
3604,Male,47,40,23
3706,Female,45,85,7
3720,Female,42,100,47
3482,Male,27,100,68
3639,Female,40,48,90
3197,Male,27,86,1
3755,Male,56,123,71
3403,Female,58,117,7
3301,Male,51,22,77
3631,Female,65,74,27
3712,Female,31,38,43
3390,Female,52,130,69
3590,Female,46,145,93
3716,Female,30,39,53
3925,Male,65,34,78
3719,Male,46,125,61
3210,Male,29,122,40
3432,Female,31,73,6
3246,Female,18,89,5
3781,Female,53,30,78
3460,Female,69,146,12
3361,Male,57,67,25
3205,Male,19,77,99
3220,Male,49,129,4
3548,Male,33,74,19
3761,Female,46,98,60
3808,Male,58,118,51
3866,Male,39,64,2
3295,Male,41,19,70
3925,Male,47,118,79
3595,Male,70,125,56
3366,Male,45,101,12
3124,Male,64,118,51
3774,Male,59,132,58
3155,Male,22,53,6
3203,Male,24,41,93
3861,Female,62,37,94
3216,Female,25,125,65
3623,Female,27,106,7
3140,Male,26,43,4
3759,Female,32,54,78
3305,Female,36,150,3
3201,Male,59,86,17
3238,Female,58,69,29
3726,Male,56,134,98
3488,Male,69,145,50
3448,Female,24,141,36
3034,Male,53,92,33
3863,Male,47,80,45
3693,Male,60,40,68
3283,Female,44,47,65
3650,Female,64,41,24
3942,Male,51,49,74
3566,Male,36,103,89
3154,Female,66,69,11
3176,Female,26,149,78
3938,Female,47,40,9
3988,Female,60,99,63
3909,Male,45,92,28
3334,Female,50,75,46
3653,Male,48,51,6
3706,Female,42,17,63
3126,Male,45,138,49
3466,Male,31,95,72
3595,Male,35,41,22
3998,Male,44,126,69
3348,Male,60,150,25
3891,Female,60,76,23
3631,Female,26,51,27
3227,Female,39,28,81
3399,Female,65,90,76
3010,Female,58,121,8
3031,Female,70,150,24
3729,Male,18,73,91
3440,Male,23,77,27
3405,Male,18,89,42
3006,Female,33,129,19
3451,Female,65,146,97
3981,Male,52,59,36
3122,Male,62,131,66
3520,Female,64,81,30
3942,Female,23,82,13
3680,Female,18,100,67
3277,Male,67,72,54
3963,Male,36,57,94
3136,Female,19,83,91
3330,Male,20,42,42
3942,Female,24,148,1
3465,Female,69,57,98
3260,Male,60,40,72
3686,Female,39,53,56
3914,Male,65,150,73
3825,Male,64,46,98
3214,Male,68,135,39
3598,Female,52,97,89
3187,Male,66,91,18
3507,Female,25,63,14
3945,Female,49,84,64
3314,Male,24,63,3
3191,Male,69,55,5
3805,Male,67,28,43
3719,Female,40,66,59
3249,Female,55,127,57
3733,Male,43,104,96
3216,Female,69,127,5
3780,Female,25,84,88
3443,Female,58,124,1
3048,Female,48,142,44
3766,Male,31,27,56
3671,Female,68,16,58
3602,Female,33,69,31
3890,Female,42,109,49
3039,Male,46,124,62
3467,Male,68,74,34
3721,Female,69,136,24
3184,Female,39,42,43
3801,Male,68,145,4
3264,Female,35,131,28
3306,Male,48,55,16
3672,Female,29,65,48
3132,Female,19,32,39
3994,Female,60,45,10
3498,Male,68,117,9
3737,Female,27,66,65
3712,Male,19,113,67
3829,Male,60,120,27
3898,Male,30,41,11
3997,Female,33,115,62
3634,Female,61,64,7
3778,Male,49,95,62
3554,Female,41,75,85
3057,Male,69,27,26
3669,Female,23,149,49
3185,Male,66,135,25
3985,Male,21,81,97
3463,Male,49,25,69
3968,Male,46,143,56
3542,Male,56,144,11
3114,Female,66,64,61
3156,Male,53,26,44
3081,Male,69,23,47
3018,Female,27,83,42
3346,Male,53,28,38
3458,Male,47,62,68
3835,Male,67,149,72
3834,Male,24,28,5
3758,Male,31,57,72
3246,Male,35,15,93
3886,Male,63,150,46
3272,Male,37,101,4
3369,Female,38,107,87
3865,Male,55,112,94
3207,Male,53,87,28
3192,Female,43,105,85
3605,Female,33,114,28
3920,Male,18,80,52
3863,Female,20,51,73
3935,Male,65,122,1
3658,Male,37,110,33
3665,Male,18,113,9
3909,Male,64,133,71
3880,Male,31,114,68
3527,Female,46,78,99
3293,Male,30,114,80
3729,Male,70,55,3
3884,Male,60,150,4
3024,Female,31,84,30
3065,Male,70,75,32
3953,Male,50,58,8
3677,Male,32,134,78
3367,Female,39,15,10
3917,Female,37,133,69
3706,Female,28,96,20
3736,Male,66,38,47
